Industry  Industry name,Variance  Full Year Net Profit Variance,Equity  Latest Equity,Face Value  Latest Face Value,Reserves  Total Reserve,Dividend  Full Year Dividend %,Sales Turnover  Full Year Net Sales,Net Profit  Full Year Net Profit,Full Year CPS  Full Year Cash Per Share,Earning Per Share  Full Year Earning Per Share,Latest Quarter Date  Latest Quarter Yrc,Latest Quarter Sales  Latest Quarter Net Sales,Book Value  Book value,Networth  Full Year Return on Networth,Price/Book Value  Price to Book value,Yearly PE ratio  Full Year Price to Earning per share,Yearly PC ratio  Full Year Price to Cash Per Share,Bse value  BSE Value in lakhs,Nse value  NSE Value in lakhs,High  52 week high,Low  52 week low,Price  NSE Current market price,CPM  Current market price,Market cap  BSE / NSE Market Cap,Net profit  Latest Quarter Net Profit,Net profit variance  Latest Quarter Net Profit variance,Result year  Trailing latest month,TTM Sales  Trailing Twelve 12 month Net Sales,TTM OP  Trailing Twelve 12 month Operating  Profit,TTM OPM  Trailing Twelve 12 month Operating  Profit  Margin,TTM GP  Trailing Twelve 12 month Gross  Profit,TTM GPM  Trailing Twelve 12 month Gross  Profit Margin,TTM NP  Trailing Twelve 12 month Net Profit,TTM NPV  Trailing Twelve 12 month Net Profit  Variane,TTM EPS  Trailing Twelve 12 month EPS,TTM PE  Trailing Twelve 12 month PE,TTM Depreciation  Trailing Twelve 12 month  Depreciation,Equity  Latest Equity.1,LTP  Latest Price (BSE/NSE),Gross block  Latest Gross Block,Loans  Total loans,Year OPM  Full Year Operating Profit Margin,Year GPM  Full Year Gross Profit Margin,Quarter OPM  Latest quater Operation Profit Margin,stock name
Chemicals,0.031746031746031744,0.075934173536751,0.047619047619047616,0.25157641329559227,0.4705882352941176,0.18109403918177802,0.14554538228888178,0.3106704438149197,0.26204238921001927,1-Jun-21,0.1841642228739003,0.19992512167727441,0.5814997263273124,0.5237363121581798,0.4400812457684496,0.34300341296928333,0.33988397800495074,0.2939627710489196,0.33453313571882276,0.44514767932489446,0.3293472845042351,0.3439854507664329,0.15209495371256043,0.09434268699810522,0.06795366795366796,1-Jun-21,0.17152482966439764,0.15213218996167938,0.33663135839832387,0.14221666508919362,0.3070082574634766,0.13829842931937172,0.05591196210027636,0.21746376445634064,0.5169049621530698,0.32334464864021234,0.075934173536751,0.32852882703777336,0.2010797945154443,0.28517105747864013,0.31910112359550563,0.3102678571428572,0.26112759643916916,SUDARSCHEM
Finance,0.19444444444444442,0.6902934394642913,0.42857142857142855,1.0,0.4235294117647058,0.5141663549676724,1.0,1.0,1.0,1-Jun-21,0.49154643206256116,1.0,0.4264915161466885,0.3056453267381509,0.33039945836154366,0.3856655290102389,0.016439598647039925,0.07900118307932238,1.0,0.9999999999999999,1.0,1.0,0.9416111189666215,1.0,0.009266409266409266,1-Jun-21,0.5501427652353611,1.0,1.0,0.7391988761750098,0.6004658056320135,1.0,0.08051223845242797,1.0,0.4031959629941127,0.37781419485738815,0.6902934394642913,0.9999999999999999,0.2377208501252876,1.0,1.0,0.578125,1.0,SUNDARMFIN
"Castings, Forgings & Fastners",0.03571428571428571,0.12116617707444963,0.0,0.4894611471773578,0.9999999999999999,0.3540437479658605,0.36702210018889936,0.24079320113314445,0.21708413615928068,1-Jun-21,0.4247390029325513,0.2079745413702733,0.487575259989053,0.6060470790468454,0.6350710900473934,0.5324232081911263,0.03527900077473971,0.11821341405293179,0.3662926106288376,0.4135021097046413,0.395615346287992,0.41257469472590286,0.5545709366448468,0.43172426238383116,0.8463320463320463,1-Jun-21,0.298659919457118,0.286415891745882,0.3641019671749505,0.42983815126803915,0.4279059919542663,0.3069502617801047,0.36870805369127524,0.24301802939245493,0.5549201009251472,0.6811424558117758,0.12116617707444963,0.3941351888667992,0.5774324649418056,1.0,0.3775280898876404,0.38616071428571436,0.36597428288822953,SUNDRMFAST
Steel,0.2103174603174603,1.0,0.42857142857142855,0.29216267586796796,0.0,0.18676582742724462,0.14513248758735306,0.11048158640226628,0.10019267822736032,1-Jun-21,0.26096187683284455,0.12167727442905277,0.40131362889983574,0.09946912360337085,0.14759647935003387,0.12457337883959045,0.12475198881351447,0.09647102737262675,0.04022866821935211,0.04113924050632911,0.04185351270553064,0.04416731618602235,0.05056667803405226,0.24574573671388616,0.8216216216216217,1-Jun-21,0.16069796103107115,0.10959824746198633,0.2588755674543126,0.17104456942458765,0.30806690662714376,0.10579842931937174,0.5186537702329255,0.12575122468562194,0.11471825063078217,0.23539740138124782,1.0,0.041749502982107355,0.27804495879451324,0.23973001556688417,0.26516853932584267,0.2522321428571429,0.34025717111770526,SUNFLAG
Pharmaceuticals,0.23015873015873015,1.0,0.0,1.0,0.9999999999999999,1.0000000000000002,1.0,0.3276676109537299,0.33397559409120103,1-Jun-21,1.0,0.3612879071508798,0.39014778325123145,0.3417232906353488,0.4102911306702776,0.3890784982935154,1.0,0.9999999999999999,0.3396146517044252,0.4778481012658227,0.3926258096661684,0.4099766173031957,1.0,1.0,0.018532818532818532,1-Jun-21,1.0,1.0,0.24327784891165172,1.0,0.5483802667795892,1.0,0.14281484405842876,0.2879652542800869,0.4656013456686291,1.0,1.0,0.39165009940357853,1.0,1.0,0.24719101123595505,0.3035714285714286,0.4470820969337291,SUNPHARMA
Entertainment,0.05952380952380952,1.0,0.19047619047619047,1.0,0.2352941176470588,0.30863446694614327,1.0,0.44664778092540125,0.47655748233782924,1-Jun-21,0.3201837732160313,0.3339573193560464,0.6445539135194307,0.2256025979599161,0.17874069058903183,0.17747440273037543,0.7989267020653427,0.9999999999999999,0.24730044463264875,0.40189873417721517,0.24414549078226208,0.25513120290984675,0.6430648689562245,1.0,0.06486486486486487,1-Jun-21,0.3146831370519914,1.0,1.0,1.0,1.0,1.0,0.07414626924595343,0.4186657239533358,0.19915895710681245,1.0,1.0,0.24353876739562622,0.8420481181302012,0.02457428731001866,1.0,1.0,1.0,SUNTV
Petrochemicals,1.0,0.5823936321425187,0.42857142857142855,0.28750291514452037,0.3529411764705882,0.309438893233784,0.49213951711964654,0.518413597733711,0.6512524084778422,1-Jun-21,0.4080430107526882,0.2109696742792961,0.9999999999999999,0.5042238113672773,0.18009478672985785,0.20989761092150172,0.0609398915364411,0.016281157959913074,0.346390006351895,0.21097046413502107,0.3363228699551569,0.3497012210963887,0.21024362248080714,0.5277632409997293,0.0,1-Jun-21,0.41504928417157966,0.5618719587455653,0.5140263065999301,0.443193536013709,0.47829769214482315,0.8310340314136125,1.0,0.6820867632947831,0.16770395290159798,0.15521479573920172,0.5823936321425187,0.33399602385685884,0.10746424990260132,0.12215844949080844,0.4404494382022472,0.45535714285714285,0.3738872403560831,SUPPETRO
Auto Ancillaries,0.06746031746031746,0.07587100034745253,0.0,0.2882330983087319,0.4117647058823529,0.15940464682479927,0.1472795400353025,0.13597733711048157,0.13230571612074504,1-Jun-21,0.1413958944281525,0.1327218270310745,0.46086480569239185,0.37781258426488434,0.42112389979688564,0.38054607508532423,0.039133803216114586,0.0649756455471922,0.1507516409062037,0.17088607594936708,0.15944195316392626,0.16679657053780203,0.14744674657106976,0.11043941171163044,0.4803088803088803,1-Jun-21,0.14983947802564032,0.09449617763187654,0.2393202188336631,0.16084247022312106,0.37455007410544144,0.09790575916230367,0.3998470193446507,0.13716478965708803,0.39747687132043735,0.22431620429981664,0.07587100034745253,0.15904572564612324,0.17446601052969965,0.09092961629413095,0.29213483146067415,0.3191964285714286,0.26904055390702275,SUPRAJIT
Plastic products,0.4325396825396825,0.14896238036577278,0.047619047619047616,0.6113138155870262,0.9999999999999999,0.6175973108068066,1.0,0.882908404154863,0.9865125240847785,1-Jun-21,0.5247624633431085,0.46593036315986514,0.9105637657361795,0.7379004123499662,0.37914691943127965,0.3924914675767918,0.15982313259386632,0.24788916060642227,0.989201778530595,0.9999999999999999,1.0,1.0,0.9087749008126295,0.614057565641072,0.4942084942084942,1-Jun-21,0.551405232494727,0.5581109811498769,0.38435572110348043,0.7912056709324856,0.5060343002329027,0.5970549738219896,0.4028572838531387,0.8808646027978385,0.41497056349873845,0.8095516797377971,0.14896238036577278,0.9999999999999999,0.7200432599064546,0.0878400057038965,0.4224719101123595,0.47767857142857145,0.3264094955489615,SUPREMEIND
Capital Goods - Electrical Equipment,0.0,0.14384535203259738,0.19047619047619047,0.14725857201505965,0.0,0.0027047376627918843,0.00020644735076437134,0.009442870632672332,0.0,1-Jun-21,0.0014623655913978495,0.019468363908648444,0.1304871373836891,0.08161843309104555,0.0,0.0,0.002607660475047712,0.0013536926572986863,0.0059284353165361,0.006329113924050632,0.005480817140009964,0.006235385814497273,0.001724071963868349,0.00018045655508436346,0.0,1-Jun-21,0.002989665788665299,0.003644658700976432,0.46280991735537186,0.0027995994879024422,0.419436798644929,0.0006544502617801048,0.0,0.0010100499974748751,0.0,0.018182527605446957,0.14384535203259738,0.005467196819085487,0.012398902322452358,0.02457428731001866,0.39999999999999997,0.37276785714285715,0.7141444114737884,SURANASOL
Steel,0.21428571428571427,0.3321646293313118,0.42857142857142855,0.3385933840934813,0.07058823529411765,0.5402956363760013,0.16336178865984705,0.45325779036827196,0.37379576107899815,1-Jun-21,0.5683206256109482,0.46948708348932977,0.38795840175150514,0.16507664041015724,0.23967501692620177,0.1825938566552901,0.0780408533474424,0.07914055735291409,0.2574634766038535,0.16877637130801687,0.25560538116591924,0.26760197453884127,0.09287131842265049,0.13454840747090138,1.0,1-Jun-21,0.5267323226921113,0.21341286099245865,0.15388196950296823,0.18266639434500825,0.12661443997459243,0.1374607329842932,0.31079747335175684,0.3589717691025706,0.24356602186711523,0.3903780873229545,0.3321646293313118,0.2554671968190855,0.33428496611804076,0.21470416978598508,0.12134831460674159,0.10267857142857142,0.12462908011869438,SURYAROSNI
Capital Goods-Non Electrical Equipment,0.12698412698412698,0.06513155816671407,0.42857142857142855,0.1828348839791108,0.9999999999999999,0.0958384541025255,0.09500707082176368,0.8696883852691217,0.9736673089274246,1-Jun-21,0.1230537634408602,0.4314863347061025,0.906622879036672,0.6121812575898313,0.2965470548408937,0.30716723549488056,0.038736985317737754,0.03169883622481551,0.8418378149481262,0.9999999999999999,0.8271051320378674,0.8620420888542479,0.06669982616217655,0.12137507894974285,0.5081081081081081,1-Jun-21,0.12480194913142147,0.10992781766367038,0.33430334070538936,0.08894955241278649,0.31928858776201563,0.1542670157068063,0.23193841294907228,0.9805565375486087,0.28746846089150546,0.07932420305123103,0.06513155816671407,0.8240556660039761,0.05523302229630906,0.02457428731001866,0.27865168539325846,0.3035714285714286,0.2967359050445104,SWARAJENG
Pharmaceuticals,0.023809523809523808,1.0,0.42857142857142855,0.5036639548061326,0.0,0.2122014368918834,0.39199190726385,0.153918791312559,0.12202954399486193,1-Jun-21,0.2324535679374389,0.1306626731561213,0.47684729064039405,0.7664532551802588,0.9004739336492892,0.658703071672355,0.1578957313731789,0.4288338138007765,0.2955748464958713,0.4483122362869198,0.3134030891878425,0.32735775526110683,0.8393745165395461,0.27891365153839215,0.050965250965250966,1-Jun-21,0.21788625254298105,0.41215661692956884,0.7181934582702829,0.3889052171184051,0.7012492060131271,0.4634816753926702,0.03622187129885512,0.09948992475127519,1.0,0.9914549923914316,1.0,0.312624254473161,0.7366106118764622,0.928879540836334,0.6606741573033708,0.7366071428571428,0.549950544015826,SYNGENE
Auto Ancillaries,0.35317460317460314,0.06645819514198176,0.42857142857142855,0.17788006965053282,0.047058823529411764,0.04314561767406163,0.026528484573221718,0.3720491029272899,0.26718047527296085,1-Jun-21,0.053509286412512215,0.3740172220142268,0.2723590585659551,0.11396630049552763,0.1909275558564658,0.1262798634812287,0.06033521664367642,0.038127674844625724,0.15032818124073682,0.10548523206751054,0.14499252615844543,0.15224733697064174,0.0117175010604939,0.035874763150771455,0.3274131274131274,1-Jun-21,0.03626379242846326,0.01817805837916082,0.19043184728203935,0.04813119261941885,0.38428964641117924,0.00986910994764398,1.0,0.3613958890965103,0.1375946173254836,0.07905107495415352,0.06645819514198176,0.14512922465208744,0.06167942961643025,0.10316922747852128,0.24943820224719104,0.35267857142857145,0.24727992087042536,TALBROAUTO
IT - Software,1.0,0.07435484380428947,0.0,0.27389468523517485,0.4705882352941176,0.22747096341706297,0.3676104751385778,0.2747875354107649,0.33654463712267185,1-Jun-21,0.2449188660801564,0.12186447023586672,0.12194854953475642,1.0000000000000002,0.4698713608666216,0.5324232081911263,0.12533776761588025,0.05746545480468778,0.4353165360999365,0.20780590717299577,0.452914798206278,0.471810859963627,0.4105600239546857,0.37700983488225215,0.050965250965250966,1-Jun-21,0.22129112041861643,0.15902085339295755,0.27284367361191947,0.2517945831236954,0.42600042345966543,0.14284031413612566,1.0,0.2836220392909449,0.5438183347350715,0.687970658238714,0.07435484380428947,0.45079522862823057,0.17640121008517856,0.0373842881418369,0.38426966292134834,0.4107142857142857,0.4253214638971316,TANLA
Telecomm-Service,1.0,1.0,0.42857142857142855,0.11756992062610971,0.32941176470588235,1.0000000000000002,1.0,1.0,0.5728965960179834,1-Jun-21,1.0,0.006551853238487457,0.9999999999999999,1.0000000000000002,0.4157075152335816,0.18600682593856657,0.34793371251488064,0.41721448499203406,0.6461994495024349,0.8175105485232067,0.6811160936721474,0.7108339828526891,1.0,1.0,0.015444015444015444,1-Jun-21,1.0,1.0,0.4523338377371668,1.0,0.49163667160702934,0.9793324607329844,0.6202872088432689,0.4722993788192516,0.4920100925147183,1.0,1.0,0.6794234592445327,1.0,1.0,0.5056179775280899,0.48883928571428575,0.4747774480712167,TATACOMM
IT - Software,0.15873015873015872,0.38188192930920123,0.42857142857142855,0.33505125066219416,0.9999999999999999,0.17740708536342487,0.3771173756412771,0.6213408876298394,0.7540141297366733,1-Jun-21,0.2183069403714565,0.4052789217521527,0.782047071702244,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,0.4091311016872688,0.10038610038610038,1-Jun-21,0.20907532703750678,0.3753287624315818,0.6814107787219182,0.3055996971251799,0.6546686428117722,0.5364528795811518,0.113501776549546,0.6647139033382153,1.0,0.17741620820164658,0.38188192930920123,0.9999999999999999,0.06297807838303325,0.1985668960108374,0.6134831460674157,0.6517857142857143,0.5321463897131553,TATAELXSI
Finance,0.2777777777777778,0.3080956442085979,0.42857142857142855,1.0,0.5647058823529412,0.01584175730225735,0.15893349298595125,0.28895184135977336,0.39049454078355816,1-Jun-21,0.02420332355816227,1.0,0.15238095238095237,0.025810524693848848,0.5646580907244415,0.7064846416382252,0.11228056915024281,0.11344585269420884,0.5856447173406734,0.8259493670886076,0.6307922272047832,0.6588724343985451,0.2131617689869996,0.19424343589280885,0.3027027027027027,1-Jun-21,0.01600108753440039,0.04918350598072983,1.0,0.10151786114584317,1.0,0.13531413612565446,0.2723795894196605,0.3785667390535832,0.5692178301093357,0.0030824456670178317,0.3080956442085979,0.6297216699801192,0.003738405301893259,0.02457428731001866,1.0,1.0,1.0,TATAINVEST
Steel,0.12698412698412698,0.18794023816292366,0.42857142857142855,0.33185930711578393,0.09411764705882353,0.18620039735549718,0.2268753161225059,0.8583569405099151,0.8940269749518305,1-Jun-21,0.23576539589442816,0.7695619618120554,0.5556650246305417,0.20818069424067875,0.2031144211238998,0.1962457337883959,0.4096483437576765,0.32792523771724164,0.5809866610205378,0.5063291139240506,0.5206776283009467,0.544037412314887,0.1097304266096634,0.3417847153297844,0.0,1-Jun-21,0.24339905083116817,0.34436208779491684,0.5370736817599814,0.2594013240810389,0.4774507728138894,0.4278534031413613,0.3553099091985788,1.0,0.17022708158116062,0.24839049514222172,0.18794023816292366,0.5198807157057653,0.22399988077978533,0.38156690789395514,0.4247191011235955,0.4129464285714286,0.5024727992087042,TATAMETALI
Power Generation & Distribution,1.0,1.0,0.0,1.0,0.36470588235294116,1.0000000000000002,0.550904755514725,0.09726156751652502,0.021836865767501608,1-Jun-21,1.0,0.12092849120179708,0.2101806239737274,0.16565942441125048,1.0,0.2235494880546075,1.0,0.9999999999999999,0.05759051450349355,0.05274261603375527,0.06626806178375685,0.06962847492855288,1.0,1.0,0.13745173745173744,1-Jun-21,1.0,1.0,0.525899196833896,1.0,0.3159009104382807,1.0,0.213259968416897,0.045755264885611845,0.49705634987384356,1.0,1.0,0.06610337972166996,1.0,1.0,0.4382022471910112,0.2991071428571429,0.427299703264095,TATAPOWER
Logistics,0.015873015873015872,0.08610505701380336,0.047619047619047616,0.3148430590502105,0.2941176470588235,0.2722506934290614,0.16218503876049012,0.3050047214353163,0.26075786769428394,1-Jun-21,0.2721915933528837,0.28229127667540244,0.42211275314723584,0.2231314961852791,0.27352742044685174,0.2167235494880546,0.026133293021673814,0.012558102651555506,0.21511751005716706,0.21097046413502107,0.2042850024912805,0.21356196414653159,0.10547580826270307,0.16908779211404856,1.0,1-Jun-21,0.26099771796924026,0.13967960606667656,0.20323594459317892,0.15913879936037617,0.21871691721363537,0.1449869109947644,0.16521910777733914,0.26251199434372,0.26627417998317915,0.32673924070389015,0.08610505701380336,0.2037773359840954,0.24202768037912023,0.25225482157498846,0.16853932584269665,0.18973214285714285,0.2156280909990109,TCI
Miscellaneous,0.047619047619047616,0.03708266211819704,0.047619047619047616,0.20634231135755204,0.4705882352941176,0.08198638887404609,0.10283142541573335,0.26628895184135976,0.33269107257546565,1-Jun-21,0.08716324535679373,0.20984649943841258,0.6931581828133552,1.0000000000000002,0.7623561272850372,0.8822525597269625,0.04487821469737911,0.1364586278682865,0.7389371162396782,0.7753164556962024,0.7254608868958644,0.7570797609768771,0.18628893676129324,0.08568077235405577,1.0,1-Jun-21,0.10308076787094592,0.10621853735452061,0.39110697241299036,0.08475015318093282,0.3681981791234385,0.16030104712041884,0.17518752467429927,0.32129690419675777,0.7703952901597981,0.035428616020913815,0.03708266211819704,0.7236580516898607,0.05653167106291208,0.02457428731001866,0.3258426966292135,0.34821428571428575,0.28486646884273,TCIEXP
IT - Software,0.011904761904761904,1.0,0.0,1.0,0.9999999999999999,1.0000000000000002,1.0,0.9546742209631727,1.0,1-Jun-21,1.0,0.4320479221265443,0.9659551176792553,1.0000000000000002,0.5768449559918755,0.6484641638225256,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.044787644787644784,1-Jun-21,1.0,1.0,0.6201839133977418,1.0,0.6252381960618251,1.0,0.03229865771812081,0.9639917175900208,0.6770395290159799,1.0,1.0,0.9999999999999999,1.0,1.0,0.5887640449438203,0.6272321428571429,0.5519287833827894,TCS
Capital Goods - Electrical Equipment,0.4206349206349206,0.18421301999431441,0.42857142857142855,0.20836298150177812,0.0588235294117647,0.057658322848912626,0.040752707040886904,0.18602455146364494,0.16313423249839434,1-Jun-21,0.06378103616813294,0.28322725570947205,0.2215654077723043,0.17128951701699657,0.3425863236289777,0.27986348122866894,0.3449103380510572,0.3659744144077755,0.15371585856447173,0.10759493670886075,0.15994020926756353,0.1673161860223435,0.032927046337345195,0.032121266805016695,0.29498069498069496,1-Jun-21,0.05717775338787515,0.028860010210214088,0.1915958561285066,0.050228401488470326,0.3125132331145458,0.03255235602094241,1.0,0.1890813595272966,0.28965517241379307,0.08119708143119123,0.18421301999431441,0.15954274353876738,0.08390122605217161,0.02457428731001866,0.21797752808988763,0.27008928571428575,0.18595450049455986,TDPOWERSYS
Miscellaneous,0.5119047619047619,0.09646546005875109,0.42857142857142855,0.2374496043226843,0.0,0.47423844244417357,0.0821144337665287,0.6251180358829084,0.5973025048169558,1-Jun-21,0.5383304007820137,0.7128416323474354,0.40262725779967157,0.9572327878270568,1.0,1.0,0.11785491581791727,0.16943105659316407,1.0,0.9999999999999999,1.0,1.0,0.24134977999950094,0.08849589461337183,0.06795366795366796,1-Jun-21,0.5213431260607281,0.058624722934854955,0.042602723780700735,0.065885236346971,0.05462629684522549,0.045039267015706805,1.0,0.517549618706126,1.0,0.12688751024230366,0.09646546005875109,0.9999999999999999,0.07540891469154962,0.07885636875690707,0.011235955056179775,0.03348214285714286,0.04154302670623146,TEAMLEASE
